iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
2015-113,   3, 14.0, 2012.43, 2004.40, 2018.44, 304.6167259773, 0.687, -11.1654151891, 2.453
2016-053,   5,  5.1, 2015.31, 2011.49, 2016.61, 304.7406674690, 7.900,  -5.1581595168, 3.046
2017+745,  39, 32.8, 1999.81, 1988.35, 2021.10, 304.3044971696, 0.268, +74.6799999806, 0.123
2018+282,   4, 22.6, 2009.37, 1996.37, 2018.92, 305.1911262127, 1.031, +28.4497770032, 1.045
2018+295,   3, 16.6, 2011.97, 2002.37, 2018.92, 305.0273479829, 0.675, +29.7039319534, 7.552
2018-453,   3,  1.5, 2018.62, 2017.70, 2019.19, 305.6100551971, 1.967, -45.2248744914, 2.107
2019+050,   3, 23.0, 2009.55, 1995.54, 2018.51, 305.3970048970, 0.303,  +5.2513279158, 0.972
2019-202,   4,  0.9, 2017.18, 2016.61, 2017.49, 305.5753463815, 1.466, -20.1172996292, 0.927
2019-211,   1,  0.0, 2018.99, 2018.99, 2018.99, 305.7145908964, 0.000, -20.9819986271, 0.000
2019-221,   3,  0.9, 2017.07, 2016.57, 2017.49, 305.5062616914, 1.218, -22.0284082738, 1.650
2019-408,   2,  3.8, 2016.84, 2014.97, 2018.72, 305.7138336304, 0.613, -40.6457615868, 1.510
2020-015,   3, 11.5, 2012.51, 2005.52, 2017.05, 305.8867348447, 0.196,  -1.3950425890, 0.566
2020-122,   3, 12.9, 2012.24, 2005.52, 2018.44, 305.7298101179, 0.558, -12.0679859848, 1.554
2021+003,   3, 14.7, 2009.28, 2003.82, 2018.51, 306.0946459298, 0.086,  +0.4647508011, 2.535
2021+222,   4, 22.0, 2006.21, 1996.00, 2018.05, 305.8465000773, 1.575, +22.3979209923, 6.200
2021+317,  51, 31.0, 2004.31, 1984.20, 2015.22, 305.8292388474, 0.298, +31.8839738689, 0.673
2021+614,  42, 31.7, 2000.68, 1988.01, 2019.71, 305.5278406026, 1.043, +61.6163346852, 0.376
2021-330,   6, 14.6, 2015.13, 2004.33, 2018.88, 306.1482352488, 0.165, -32.8933088972, 0.228
2022+031,   3, 23.0, 2007.53, 1995.54, 2018.57, 306.2901340252, 0.143,  +3.2790290620, 0.470
2022+171,   6, 22.7, 2002.99, 1996.00, 2018.72, 306.2356809869, 0.121, +17.3036659554, 0.544
2022+274,   3, 14.2, 2011.15, 2003.82, 2018.05, 306.2134620893, 2.290, +27.6004677832, 6.448
2022+542,   6, 25.8, 2014.92, 1994.61, 2020.39, 305.9826831716, 0.689, +54.4599524930, 0.139
2022-077,   9, 23.7, 2015.78, 1997.35, 2021.07, 306.4194184050, 0.086,  -7.5979691471, 0.191
2022-289,   4, 11.7, 2010.63, 2005.42, 2017.15, 306.4733865839, 1.470, -28.7635275706, 3.014
2023+335,  10, 26.6, 2004.71, 1990.91, 2017.47, 306.2951754845, 0.320, +33.7167262098, 0.172
2023+503,   4, 24.3, 2006.80, 1994.61, 2018.92, 306.3540521612, 0.141, +50.4776490297, 0.135
2023+760,   3, 23.6, 2009.54, 1995.30, 2018.88, 305.6482327872, 0.107, +76.1906032563, 0.280
2024-217,   2,  0.6, 2016.86, 2016.57, 2017.15, 306.7682798005, 0.627, -21.6052868342, 3.317
2024-223,   1,  0.0, 2020.50, 2020.50, 2020.50, 306.7786674395, 0.000, -22.1365136804, 0.000
2025-086,   3, 11.5, 2012.50, 2005.50, 2017.05, 306.9691710029, 0.469,  -8.5321881409, 0.549
2025-538,   1,  0.0, 2008.70, 2008.70, 2008.70, 307.3960630509, 0.000, -53.6520278293, 0.000
2027+383,   1,  0.0, 2018.73, 2018.73, 2018.73, 307.2251160322, 0.000, +38.5467126426, 0.000
2027+464,   4, 22.1, 2008.44, 1996.61, 2018.72, 307.3289000034, 0.947, +46.6006257133, 0.359
2027-035,   2,  9.2, 2012.53, 2007.93, 2017.14, 307.5311487902, 0.292,  -3.4201507819, 1.255
2027-052,   2, 11.6, 2011.33, 2005.52, 2017.14, 307.5934516259, 0.211,  -5.0535490104, 0.335
2027-065,   2, 10.2, 2012.05, 2006.96, 2017.14, 307.5630789760, 2.014,  -6.3708149619, 2.195
2027-252,   2,  2.7, 2015.80, 2014.44, 2017.15, 307.5068805563, 0.288, -25.1101745853, 0.373
2027-308,   5, 14.6, 2014.47, 2004.35, 2018.92, 307.7413915577, 0.817, -30.6567635025,13.222
2028+368,   2,  4.3, 2016.59, 2014.44, 2018.73, 307.6302799795, 0.183, +37.0100069049, 0.127
2028+492,   3,  4.4, 2017.43, 2014.60, 2018.97, 307.4161428759, 3.530, +49.4394862700, 2.338
2028-264,   2,  2.8, 2015.83, 2014.44, 2017.23, 307.7678598203, 0.410, -26.2587968506, 0.204
2029+024,  33, 14.3, 2016.80, 2006.09, 2020.35, 307.9468796116, 0.222,  +2.6603565557, 0.233
2029+121, 127, 33.4, 2010.84, 1987.61, 2020.98, 307.9791428155, 0.117, +12.3281499989, 0.302
2029-215,   3,  3.7, 2016.70, 2014.60, 2018.27, 308.2263148826, 0.669, -21.4210434775, 0.913
2030+268,   1,  0.0, 2018.05, 2018.05, 2018.05, 308.2419999775, 0.000, +27.0480096233, 0.000
2030+547,  21, 31.3, 2001.91, 1987.62, 2018.92, 307.9498271889, 0.261, +54.9175385876, 0.165
2030-689,  19, 14.7, 2012.83, 2004.60, 2019.34, 308.9536521014, 0.503, -68.7760669379, 0.181
2031+216,   4, 22.0, 2006.21, 1996.00, 2018.05, 308.3834628596, 1.758, +21.7728890391, 5.932
2032+107,   9, 23.2, 2015.16, 1995.54, 2018.73, 308.8430555891, 1.414, +10.9352195082, 3.647
2032+117,   3, 23.2, 2009.43, 1995.54, 2018.73, 308.6546234288, 0.387, +11.9087178480, 0.135
2032+281,   3, 12.7, 2012.70, 2005.42, 2018.07, 308.6178485494, 0.439, +28.3444417259, 0.490
2032-168,   3, 13.1, 2012.80, 2005.36, 2018.44, 308.7269352012, 0.004, -16.6740569292, 2.116
2033+187,   3, 16.6, 2011.10, 2002.09, 2018.73, 308.8915972603, 1.090, +18.9515164045, 1.742
2033-219,   6, 14.0, 2015.39, 2005.50, 2019.54, 309.2132195824, 0.477, -21.7768750356, 0.979
2033-286,   3,  8.7, 2015.02, 2009.58, 2018.27, 309.1573951518, 0.851, -28.5073691228, 1.311
2034+222,   2,  4.8, 2015.67, 2013.28, 2018.07, 309.2371361388, 0.882, +22.4664694907, 0.529
2034+581,   4, 23.4, 2011.03, 1994.61, 2018.05, 308.8489666078, 3.527, +58.3552051543, 5.444
2034-066,   3, 12.8, 2013.61, 2005.42, 2018.27, 309.1696200677, 1.023,  -6.4844017626, 0.779
2034-155,   5, 14.2, 2015.43, 2005.55, 2019.79, 309.3664056273, 0.268, -15.3668064980, 0.735
2034-248,   4, 12.7, 2013.91, 2005.52, 2018.27, 309.4861454570, 0.600, -24.6423782711, 2.537
2035+159,   1,  0.0, 2018.73, 2018.73, 2018.73, 309.4244856839, 0.000, +16.0830321735, 0.000
2036-034,   6, 15.5, 2015.58, 2005.52, 2021.03, 309.7916035859, 0.345,  -3.2873378743, 0.385
2036-109,   3,  4.5, 2017.39, 2014.60, 2019.06, 309.7529601894, 0.985, -10.7782950612, 0.658
2036-387,   3,  4.0, 2017.01, 2014.97, 2018.92, 310.0593056976, 0.025, -38.6135941263, 0.825
2037+216,   9, 25.0, 2014.04, 1996.00, 2020.95, 309.8950345121, 0.322, +21.8693565205, 0.221
2037+511,2161, 38.7, 2008.27, 1982.46, 2021.15, 309.6543113760, 0.027, +51.3201840459, 0.020
2037-172,   3, 13.0, 2012.87, 2005.52, 2018.50, 310.1155565186, 0.426, -17.1175295361, 1.874
2037-253,  49, 31.5, 2005.24, 1989.43, 2020.90, 310.0365538831, 0.138, -25.1296285884, 0.219
2038-274,   3,  3.7, 2016.72, 2014.60, 2018.33, 310.4477219980, 0.165, -27.3046505900, 1.300
2039+037,   3, 11.6, 2011.77, 2006.96, 2018.57, 310.5604243213, 0.018,  +3.9372051714, 0.470
2039+452,   3,  1.0, 2018.57, 2018.01, 2018.97, 310.2013874499, 7.273, +45.4547638108, 1.700
2039-144,   1,  0.0, 2021.07, 2021.07, 2021.07, 310.6902650512, 0.000, -14.2499419160, 0.000
2039-231,   6, 14.0, 2015.57, 2005.50, 2019.54, 310.7260586821, 0.150, -22.9333060345, 0.943
2040+127,   4, 22.8, 2006.50, 1996.00, 2018.84, 310.7925382602, 0.099, +12.9204361293, 0.167
2040-225,   4, 12.8, 2013.93, 2005.55, 2018.33, 310.7386526002, 0.231, -22.3908093122, 1.198
2041+342,   3, 13.3, 2012.93, 2005.52, 2018.84, 310.8935553005, 0.189, +34.3880539504, 0.497
2042-098,   3, 13.9, 2013.27, 2004.40, 2018.27, 311.1778132374, 0.470,  -9.6774236321, 0.701
2042-191,   4,  5.2, 2017.90, 2014.60, 2019.79, 311.3488943653, 0.255, -18.9815356164, 1.079
2043+156,   6, 13.3, 2012.86, 2005.52, 2018.84, 311.4395584433, 0.602, +15.7909280917, 1.046
2043+749,   2,  5.9, 2015.98, 2013.03, 2018.92, 310.6554499735, 1.211, +75.1340125063, 0.156
2044-027,   3, 16.2, 2012.50, 2002.09, 2018.27, 311.7931933870, 0.541,  -2.6061495319, 0.724
2044-120,   2,  3.9, 2016.56, 2014.60, 2018.51, 311.7285068521, 0.057, -11.8799357920, 0.730
2044-168,   6, 22.1, 2013.12, 1997.50, 2019.59, 311.8319458888, 0.671, -16.6516227311, 1.693
2044-188,   3, 11.5, 2013.50, 2007.03, 2018.51, 311.9068968907, 0.220, -18.6948191969, 1.044
2044-290,   3,  3.7, 2016.76, 2014.60, 2018.35, 311.9068321538, 0.376, -28.8332395556, 0.151
2045-405,   2,  8.8, 2014.32, 2009.92, 2018.72, 312.2917293663, 0.437, -40.3419822721, 1.402
2046+429,   5, 12.4, 2014.54, 2006.53, 2018.97, 312.0813592536, 9.663, +43.1783465901, 3.048
2046+535,   4, 23.4, 2011.03, 1994.61, 2018.05, 311.9741488179, 3.711, +53.7256646294, 5.246
2046+762,   3,  1.9, 2018.33, 2017.06, 2018.99, 311.4205539497, 0.711, +76.4197176737, 0.239
2046-194,   1,  0.0, 2017.60, 2017.60, 2017.60, 312.4262550102, 0.000, -19.2513842632, 0.000
2047+039,   3, 23.0, 2009.37, 1995.54, 2018.57, 312.5260025895, 0.171,  +4.1302470709, 0.435
2047+098,   3, 23.3, 2009.46, 1995.54, 2018.84, 312.4411040750, 0.087, +10.0539996047, 0.249
2047-266,   6, 12.8, 2014.26, 2005.52, 2018.35, 312.6028909632, 0.278, -26.4716827644, 0.989
2048+196,   2,  2.8, 2017.45, 2016.05, 2018.84, 312.8027747942, 0.577, +19.8350846969, 1.373
2048+312,  17, 18.3, 2001.42, 1990.83, 2009.14, 312.7130478352, 0.334, +31.4576038327, 0.174
2048+361,   3, 22.4, 2009.96, 1996.43, 2018.84, 312.5095187687, 0.565, +36.3312505700, 0.217
2048+370,   3,  4.4, 2017.47, 2014.60, 2018.97, 312.7114104907, 1.867, +37.2425227040, 2.919
2049+175,   4, 23.7, 2007.69, 1996.00, 2019.69, 312.8982622225, 0.268, +17.7269169360, 0.234
2050+161,   3, 22.9, 2003.69, 1996.00, 2018.88, 313.1817493701, 0.081, +16.3302299925, 0.114
2050+226,   5, 14.2, 2009.11, 2003.82, 2018.07, 313.2890167760, 0.474, +22.8004133573, 1.103
2050+364,   3, 22.4, 2009.96, 1996.43, 2018.84, 313.2168958014, 0.630, +36.5931389680, 0.079
2051+350,   3, 13.4, 2013.00, 2005.52, 2018.88, 313.2606163150, 0.426, +35.2560889077, 0.186
2051+687,   3,  3.1, 2017.02, 2015.31, 2018.42, 313.0010283833, 0.756, +68.9710325489, 0.078
2051+745,  16, 29.5, 1997.77, 1987.59, 2017.06, 312.8905608377, 0.632, +74.6945828129, 0.116
2051-204,   5, 13.9, 2013.83, 2004.40, 2018.35, 313.5919685120, 0.381, -20.2713386909, 1.016
2052+239,   1,  0.0, 2015.69, 2015.69, 2015.69, 313.6230538775, 0.000, +24.1260457985, 0.000
2052-474,1306, 30.4, 2013.41, 1990.74, 2021.15, 314.0681658823, 0.062, -47.2465632663, 0.047
2053-044,   7, 21.0, 2012.40, 1997.35, 2018.33, 313.9594082867, 0.151,  -4.2797445855, 0.431
2053-127,   3, 14.2, 2012.65, 2004.40, 2018.57, 313.9633305879, 0.118, -12.5789551131, 0.630
2053-323,   4, 14.6, 2013.84, 2004.33, 2018.92, 314.1044593176, 0.119, -32.1466109537, 0.292
2054+611,   5, 23.8, 2005.15, 1994.61, 2018.44, 313.9118264603, 0.273, +61.3668442584, 0.279
2054-075,   3,  7.4, 2015.48, 2010.88, 2018.33, 314.3376914237, 0.114,  -7.3276758875, 0.845
2054-377,  17, 27.2, 2005.90, 1990.74, 2017.95, 314.4233479545, 0.168, -37.5674971673, 0.195
2056-149,   1,  0.0, 2019.94, 2019.94, 2019.94, 314.6947807962, 0.000, -14.7180501679, 0.000
2056-369,   5, 10.9, 2016.58, 2008.37, 2019.25, 314.9233205741, 0.281, -36.7651700428, 0.904
2057+235,   1,  0.0, 2015.69, 2015.69, 2015.69, 315.0201444700, 0.000, +23.7842794984, 0.000
2058+260,   2, 10.6, 2009.66, 2004.35, 2014.97, 315.1629173123, 0.561, +26.2602848517, 1.354
2058-297,  22, 20.7, 2008.19, 1997.65, 2018.38, 315.2569168813, 0.234, -29.5577317958, 0.356
2058-425,   9, 28.0, 2006.26, 1990.74, 2018.72, 315.4963082706, 0.679, -42.3211567253, 3.575
2059+034, 889, 29.7, 2014.49, 1991.48, 2021.15, 315.4118089937, 0.053,  +3.6920335634, 0.041
2059+560,   3,  6.6, 2015.53, 2011.49, 2018.05, 315.2290569797, 6.262, +56.2101788688, 6.473
2059-334,   3, 13.7, 2013.18, 2004.35, 2018.05, 315.6911927892, 7.213, -33.2211669871,17.729
2059-786,  20, 30.0, 2003.97, 1988.04, 2018.07, 316.4373389081, 2.359, -78.4262633673, 0.516
2100+468,   4, 24.0, 2008.80, 1994.92, 2018.88, 315.5710666326, 0.246, +47.0378481192, 0.179
2101+600,   4, 23.8, 2009.59, 1994.61, 2018.44, 315.6675791773, 1.486, +60.2527325435, 0.615
2101-097,   2,  1.1, 2017.78, 2017.23, 2018.33, 315.9718417721, 0.161,  -9.5615699622, 1.123
2101-490,   4,  2.6, 2017.52, 2016.57, 2019.19, 316.2548261853, 2.779, -48.8129239352, 1.672
2102+003,   3, 13.1, 2012.70, 2005.52, 2018.57, 316.2821475871, 0.288,  +0.5569468704, 1.419
2102+677,   1,  0.0, 2018.44, 2018.44, 2018.44, 315.6825311227, 0.000, +67.9721767013, 0.000
2102-659,   9, 15.6, 2008.75, 2003.60, 2019.24, 316.7488415663, 1.600, -65.7954407712, 0.806
2103+023,   3, 13.1, 2012.70, 2005.52, 2018.58, 316.6172866464, 0.095,  +2.5271668555, 1.998
2103+213,   4, 20.0, 2003.15, 1996.00, 2016.05, 316.5450757015, 0.127, +21.5933332147, 2.605
2104+248,   1,  0.0, 2020.23, 2020.23, 2020.23, 316.6656578034, 0.000, +25.0159671472, 0.000
2104-173,   3, 13.2, 2012.99, 2005.42, 2018.57, 316.8625906122, 0.825, -17.1362104846, 0.519
2105+135,   2,  1.1, 2019.41, 2018.87, 2019.94, 316.8782351112, 0.442, +13.7940927211, 0.164
2105+551,   3,  1.0, 2018.34, 2018.01, 2018.97, 316.6564084892, 3.465, +55.3449183565, 8.296
2105+598,   1,  0.0, 2018.44, 2018.44, 2018.44, 316.7003567952, 0.000, +60.0703038039, 0.000
2105-212,   2,  3.4, 2016.67, 2014.97, 2018.38, 317.1222707766, 2.316, -21.0272734502, 4.807
2105-250,   4, 14.0, 2013.77, 2004.40, 2018.38, 317.0513325629, 0.652, -24.8759226069, 1.087
2105-293,   4, 12.8, 2012.99, 2005.55, 2018.38, 317.0308362026, 0.691, -29.1881014197, 0.940
2105-489,   4,  1.6, 2018.81, 2017.70, 2019.28, 317.2116543627, 1.102, -48.7726725429, 0.724
2106+143,  47, 24.8, 2012.76, 1996.00, 2020.78, 317.1709673048, 0.183, +14.5075035492, 0.135
2106-413,  94, 30.6, 2008.94, 1989.43, 2020.03, 317.3882859354, 0.271, -41.1723905053, 0.429
2107+220,   1,  0.0, 2021.07, 2021.07, 2021.07, 317.4810610053, 0.000, +22.2043470986, 0.000
2107+353,   3, 22.4, 2009.97, 1996.43, 2018.88, 317.3828278547, 0.063, +35.5493327262, 0.320
2107-016,   3, 13.9, 2013.32, 2004.40, 2018.33, 317.5942462412, 0.522,  -1.4495114761, 1.675
2107-105,   3, 21.2, 2009.17, 1997.35, 2018.57, 317.5040791157, 0.281, -10.3492553438, 0.284
2109-811,  27, 29.7, 2003.35, 1990.41, 2020.10, 319.1285237411, 2.177, -80.8986731537, 0.174
2111+111,   2,  4.4, 2016.68, 2014.48, 2018.88, 318.4779774039, 0.115, +11.3570545171, 0.464
2111+400,   9, 16.7, 2017.52, 2004.40, 2021.13, 318.3728594150, 0.556, +40.2142742947, 0.440
2111+801,   2,  5.6, 2015.82, 2013.03, 2018.61, 317.3298524650, 1.073, +80.3531187186, 0.375
2112+202,   1,  0.0, 2021.07, 2021.07, 2021.07, 318.7203528726, 0.000, +20.4408234483, 0.000
2112+283,   6, 19.2, 2010.92, 1996.37, 2015.54, 318.7430568291, 0.252, +28.5492213236, 0.164
2112+374,   1,  0.0, 2018.88, 2018.88, 2018.88, 318.6838495707, 0.000, +37.7071441863, 0.000
2112+463,   3,  4.0, 2016.98, 2014.97, 2018.92, 318.6369818552, 0.499, +46.5775837158, 0.248
2112-144,   4, 13.1, 2013.19, 2005.50, 2018.58, 318.8268149040, 0.223, -14.2787146187, 1.002
2112-556,   2,  1.3, 2018.37, 2017.70, 2019.04, 319.1242349494, 0.814, -55.4556802444, 2.839
2113+293,1427, 33.7, 2011.20, 1987.50, 2021.15, 318.8725560568, 0.024, +29.5606575076, 0.028
2114+022,   3,  4.4, 2017.38, 2014.60, 2018.97, 319.2114363539, 5.115,  +2.4295173642, 6.266
2114+048,   3, 23.0, 2009.38, 1995.54, 2018.58, 319.3364879796, 0.178,  +5.0511426093, 0.259
2114+053,   3, 11.6, 2013.21, 2007.03, 2018.58, 319.1526453463, 0.128,  +5.6047350428, 0.367
2115-305,   4, 23.9, 2008.77, 1994.12, 2018.05, 319.5441589291, 1.193, -30.3198929297, 4.674
2116+203,   1,  0.0, 2017.09, 2017.09, 2017.09, 319.6447060908, 0.000, +20.5672442468, 0.000
2116+543,   4, 12.5, 2013.82, 2005.55, 2018.07, 319.4853518215, 0.650, +54.5256950658, 0.379
2116+818,   2,  0.4, 2018.80, 2018.61, 2018.99, 318.5048801946, 1.877, +82.0800947557, 0.148
2116-068,   5, 13.0, 2013.93, 2005.36, 2018.35, 319.6801757870, 0.284,  -6.6049995701, 0.410
2116-238,   2,  3.5, 2016.69, 2014.97, 2018.42, 319.8703773896, 0.628, -23.6749227663, 2.737
2117+025,   2,  4.0, 2016.61, 2014.60, 2018.61, 320.1188751215, 0.545,  +2.7761970856, 0.062
2117-250,   2,  3.5, 2016.69, 2014.97, 2018.42, 320.0641569089, 0.225, -24.8475306562, 1.642
2117-614,  16, 15.6, 2010.31, 2003.60, 2019.19, 320.2669758321, 0.970, -61.1901736177, 0.321
2117-642,   2,  3.6, 2006.17, 2004.36, 2007.97, 320.4792552464, 8.901, -64.0750091908, 9.008
2118+053,   3, 14.3, 2012.32, 2004.35, 2018.61, 320.1715928295, 0.331,  +5.5625028765, 1.231
2118+188,   4, 22.9, 2003.39, 1996.00, 2018.92, 320.2525275660, 0.124, +19.0245219749, 0.313
2118+443,   5, 22.3, 2012.30, 1996.61, 2018.92, 320.1323923713, 1.725, +44.5761848410, 2.805
2118-037,   3, 12.8, 2013.70, 2005.52, 2018.35, 320.2019730017, 0.215,  -3.5080361625, 1.375
2118-266,   1,  0.0, 2018.42, 2018.42, 2018.42, 320.3270845526, 0.000, -26.4816446027, 0.000
2118-372,   3, 13.7, 2013.18, 2004.33, 2018.05, 320.3049747979, 4.234, -37.0524747613, 9.619
2119+664,   3, 23.2, 2006.94, 1995.30, 2018.50, 320.1925080274, 0.743, +66.7056203365, 0.345
2119+709,   5, 23.6, 2009.63, 1995.30, 2018.92, 319.9756857261, 0.459, +71.1766949015, 0.141
2120+099,   6, 23.4, 2011.19, 1995.54, 2018.97, 320.8056602550, 0.378, +10.1319295099, 0.647
2120-055,   2,  1.1, 2017.79, 2017.24, 2018.35, 320.8971007192, 0.076,  -5.3292329889, 0.585
2120-309,   3,  8.7, 2014.86, 2009.37, 2018.05, 320.9524984478, 1.921, -30.7681784072, 5.865
2121+053,1433, 39.5, 1998.58, 1981.46, 2020.97, 320.9354891567, 0.026,  +5.5894702896, 0.056
2121+460,   8, 22.3, 2011.34, 1996.61, 2018.92, 320.8826182373, 0.449, +46.2397114009, 0.531
2121+547,   9, 26.5, 2011.82, 1994.61, 2021.09, 320.7721392729, 0.275, +55.0075906009, 1.093
2121-199,   3,  6.3, 2016.31, 2012.30, 2018.58, 321.1860008393, 0.561, -19.6953818327, 0.614
2122+044,   3, 23.1, 2009.58, 1995.54, 2018.61, 321.3718977216, 0.086,  +4.6932006128, 0.141
2122-148,   3, 13.1, 2013.02, 2005.52, 2018.58, 321.2306238877, 0.360, -14.6370331618, 1.208
2122-238,   2,  9.1, 2013.89, 2009.37, 2018.42, 321.4671757139, 0.120, -23.6365939570, 1.052
2123+244,   3, 10.6, 2007.88, 2004.33, 2014.97, 321.3590446511, 0.380, +24.7009958902, 0.318
2123-015,   3, 21.0, 2010.99, 1997.35, 2018.38, 321.6364895485, 0.727,  -1.3256677865, 1.494
2123-071,   2,  1.1, 2017.79, 2017.24, 2018.35, 321.5819174778, 0.185,  -6.9024824960, 1.100
2123-172,   1,  0.0, 2020.69, 2020.69, 2020.69, 321.6272370843, 0.000, -16.9882255111, 0.000
2123-463,  37, 14.7, 2013.64, 2004.60, 2019.34, 321.6279344427, 0.318, -46.0966372472, 0.785
2124+641,   2, 23.2, 2006.90, 1995.30, 2018.50, 321.3643625190, 0.357, +64.3942656812, 0.794
2126-158, 977, 33.1, 2010.37, 1988.04, 2021.13, 322.3007329235, 0.058, -15.6447338628, 0.124
2126-185,   5, 21.1, 2009.44, 1997.50, 2018.61, 322.3392462955, 0.157, -18.3563304551, 0.354
2127+085,   3, 16.3, 2012.00, 2002.37, 2018.67, 322.5677072917, 0.127,  +8.7322020797, 0.553
2127-096, 101, 23.7, 2013.12, 1997.35, 2021.04, 322.5795344799, 0.090,  -9.4603987090, 0.085
2128+048,  20, 30.7, 2000.23, 1988.35, 2019.06, 322.6369891822, 0.505,  +5.0381876806, 0.627
2128+165,   1,  0.0, 2018.87, 2018.87, 2018.87, 322.5931959957, 0.000, +16.7237840965, 0.000
2128+333,   3,  1.9, 2018.31, 2017.09, 2018.97, 322.6237478349, 2.161, +33.5469606611, 2.265
2128+681,   1,  0.0, 2018.50, 2018.50, 2018.50, 322.4074134785, 0.000, +68.3303188694, 0.000
2128-123,1026, 37.8, 1999.84, 1983.36, 2021.15, 322.8969239465, 0.049, -12.1179990358, 0.199
2128-208,   5,  2.5, 2017.83, 2016.57, 2019.06, 322.7561551894,22.531, -20.6156179494,57.164
2130-425,   2, 14.4, 2011.54, 2004.35, 2018.72, 323.5048848761, 0.723, -42.3120139359, 2.519
2131+145,   2,  7.3, 2015.26, 2011.59, 2018.92, 323.4057886256, 0.130, +14.7295733468, 0.088
2131-021, 222, 33.0, 2011.02, 1988.04, 2021.04, 323.5429566738, 0.129,  -1.8881219442, 0.131
2131-340,   3,  7.5, 2015.27, 2010.59, 2018.07, 323.7117690753, 1.029, -33.8540979680, 2.721
2132+406,   3,  3.1, 2016.69, 2014.97, 2018.05, 323.6004434206, 4.504, +40.8364789969, 6.281
2132-028,   1,  0.0, 2020.05, 2020.05, 2020.05, 323.8516074106, 0.000,  -2.5976204919, 0.000
2133+469,   3,  3.1, 2016.69, 2014.97, 2018.05, 323.9627387549, 5.091, +47.1728240368, 6.002
2133-069,   3,  1.8, 2019.27, 2018.22, 2020.05, 324.0929513790, 0.964,  -6.7311387286, 0.338
2134+004,1141, 41.5, 1992.04, 1979.59, 2021.05, 324.1607763333, 0.076,  +0.6983923194, 0.153
2134+428,   4, 12.5, 2013.90, 2005.55, 2018.05, 324.1000251356, 3.859, +43.0284628550, 4.978
2135+347,   3, 14.6, 2012.63, 2004.35, 2018.92, 324.4337615275, 0.470, +34.9283589168, 0.407
2135+508,   3, 15.0, 2011.24, 2002.09, 2017.05, 324.2541089848, 0.477, +51.0267025031, 0.072
2135+842,   2,  0.4, 2018.80, 2018.61, 2018.99, 322.9138424838, 4.572, +84.5032827519, 0.149
2135-147,   3,  3.1, 2019.09, 2017.60, 2020.69, 324.4383172413,15.950, -14.5488144444,59.283
2135-184,  14, 21.1, 2013.89, 1997.50, 2018.61, 324.6746940838, 2.006, -18.1789945111, 1.711
2135-209,   2, 16.4, 2010.26, 2002.09, 2018.44, 324.4583664514, 0.193, -20.7087964573, 0.430
2135-248,   3, 20.9, 2004.53, 1997.50, 2018.44, 324.6549216429, 0.342, -24.6651286022, 1.546
2136+141,1164, 37.8, 2005.50, 1983.36, 2021.12, 324.7554552946, 0.028, +14.3933311841, 0.041
2136+824,   6, 22.0, 2013.35, 1997.65, 2019.62, 323.3919983012, 0.975, +82.6516816611, 0.343
2136-190,   3, 13.1, 2014.06, 2005.52, 2018.61, 324.6977043462, 0.851, -18.8251870149, 1.553
2136-251,   2,  8.0, 2014.49, 2010.48, 2018.50, 324.8051203842, 0.260, -24.9041854628, 0.438
2137+011,   3, 23.1, 2009.72, 1995.54, 2018.67, 324.9271203566, 0.245,  +1.3742131582, 0.635
2137+130,   3, 13.4, 2012.82, 2005.52, 2018.92, 324.9089188834, 0.235, +13.2702914198, 0.380
2137-196,   4, 13.1, 2015.20, 2005.55, 2018.61, 325.1952505968, 0.626, -19.3989017473, 1.270
2138+389,   3, 22.5, 2010.11, 1996.43, 2018.92, 325.0706128799, 0.445, +39.1957929444, 0.098
2138-283,   2, 13.1, 2011.93, 2005.36, 2018.50, 325.2355215759, 1.668, -28.0833178886, 4.832
2138-377,  14, 13.7, 2008.12, 2004.33, 2018.07, 325.4685379337, 0.733, -37.4869423706, 0.683
2139-232,   2, 13.0, 2012.01, 2005.52, 2018.51, 325.6747747361, 0.066, -23.0606870528, 2.188
2139-249,   3, 11.5, 2013.26, 2007.03, 2018.50, 325.6289959996, 0.290, -24.7441198367, 0.785
2139-260,   2, 13.1, 2011.96, 2005.42, 2018.50, 325.5663597726, 0.805, -25.8573876934, 0.765
2140-048,   7, 21.0, 2012.17, 1997.35, 2018.38, 325.6537571459, 0.346,  -4.6287530426, 0.689
2140-260,   1,  0.0, 2018.51, 2018.51, 2018.51, 325.7710813544, 0.000, -25.8286185483, 0.000
2140-781,   2,  0.5, 2017.93, 2017.70, 2018.16, 326.6252930072, 8.333, -77.9318710623, 3.400
2141+175, 334, 16.6, 2014.96, 2004.33, 2020.94, 325.8981023282, 0.093, +17.7302187827, 0.048
2141+333,   3, 13.4, 2013.14, 2005.52, 2018.92, 325.9588993194, 0.369, +33.6196716387, 0.717
