iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
2147-186,   9,  7.2, 2017.58, 2012.30, 2019.51, 327.5072320556, 0.052, -18.3739335118, 0.084, 0.192, 0.269
2147-284,   5, 12.3, 2015.50, 2007.03, 2019.38, 327.7211997441, 0.073, -28.2116151981, 0.211, 0.140, 0.340
2148-279,   5, 12.4, 2015.49, 2006.96, 2019.38, 327.8412711654, 0.083, -27.7063915480, 0.225, 0.102, 0.265
2149+056, 547, 38.1, 2008.84, 1983.36, 2021.48, 327.9078145400, 0.010,  +5.8702651580, 0.019, 0.378, 0.622
2149+069,   5, 24.2, 2013.30, 1995.54, 2019.72, 327.8809553771, 0.156,  +7.1574396878, 0.109, 0.081, 0.160
2150+173,  93, 33.7, 2009.81, 1987.57, 2021.29, 328.1034141330, 0.019, +17.5771652993, 0.023, 0.218, 0.307
2151+431,   5, 15.0, 2014.83, 2004.35, 2019.38, 328.4623296291, 0.114, +43.3818057549, 0.104, 0.127, 0.152
2151-118,   7,  8.0, 2016.34, 2011.49, 2019.44, 328.4593426545, 0.080, -11.6039195719, 0.114, 0.208, 0.294
2151-152,   6, 14.0, 2015.84, 2005.52, 2019.51, 328.5309948894, 0.120, -15.0254080019, 0.184, 0.333, 0.765
2152+172,   5, 22.0, 2008.50, 1996.01, 2018.05, 328.6704185885, 0.160, +17.4641094161, 0.157, 0.125, 0.210
2152+226,   7, 22.3, 2005.65, 1996.01, 2018.27, 328.7769104275, 0.042, +22.8395225488, 0.046, 0.215, 0.225
2152-699,  22, 29.3, 2013.79, 1990.60, 2019.93, 329.2749188790, 0.305, -69.6899124412, 0.073, 0.557, 0.683
2153+190,   5, 14.6, 2014.98, 2005.55, 2020.20, 328.8934873390, 0.091, +19.2468010401, 0.192, 0.155, 0.279
2153-008,   4,  5.0, 2017.39, 2014.42, 2019.41, 329.0614913706, 0.030,  -0.6179428771, 0.031, 0.070, 0.143
2153-119,   6, 14.0, 2015.83, 2005.52, 2019.51, 328.9613264192, 0.126, -11.6633272905, 0.132, 0.167, 0.348
2153-204,   8,  5.9, 2017.96, 2013.47, 2019.41, 329.1406493493, 0.047, -20.2085817708, 0.088, 0.232, 0.364
2153-760,   2,  2.0, 2018.74, 2017.76, 2019.72, 329.4967701803, 0.467, -75.8315576133, 0.015, 0.503, 0.163
2154+100,   5, 24.7, 2013.22, 1995.54, 2020.26, 329.3035851483, 0.067, +10.2402215394, 0.107, 0.111, 0.202
2154-037,   4,  5.0, 2017.39, 2014.42, 2019.41, 329.2089866307, 0.195,  -3.5577631129, 0.190, 0.168, 0.335
2154-135,  11,  2.8, 2018.56, 2016.78, 2019.54, 329.2624012958, 0.050, -13.3174902427, 0.083, 0.210, 0.354
2154-183,   5, 22.0, 2013.37, 1997.50, 2019.53, 329.3713492569, 0.307, -18.1174615717, 0.992, 0.402, 0.861
2154-838,   2,  1.1, 2018.55, 2017.97, 2019.12, 330.5801570170, 1.524, -83.6366190820, 0.303, 0.404, 0.698
2155+312, 154, 25.1, 2015.47, 1996.37, 2021.48, 329.3700995221, 0.016, +31.4503754906, 0.016, 0.215, 0.214
2155-152,  93, 33.5, 2006.55, 1987.11, 2020.56, 329.5261745368, 0.041, -15.0192578196, 0.059, 0.257, 0.341
2155-304,  71, 28.0, 2012.45, 1992.40, 2020.35, 329.7169380168, 0.040, -30.2255883774, 0.056, 0.456, 0.395
2156-013,   5, 13.9, 2015.02, 2005.52, 2019.41, 329.8928154846, 0.151,  -1.0985801944, 0.216, 0.246, 0.411
2157+102,   3,  2.6, 2015.58, 2014.48, 2017.05, 330.0330550718, 0.095, +10.5021952117, 0.150, 0.107, 0.199
2157+213,   5, 23.1, 2013.21, 1996.20, 2019.30, 330.0591557886, 0.115, +21.6325108328, 0.118, 0.148, 0.227
2157-133,   2,  0.4, 2019.29, 2019.07, 2019.51, 330.0681814050, 0.110, -13.1515137647, 0.178, 0.219, 0.598
2157-200,   7,  1.5, 2018.94, 2018.06, 2019.54, 330.0323414567, 0.194, -19.7631535851, 0.094, 0.310, 0.208
2157-255,   4, 10.3, 2016.12, 2009.06, 2019.41, 329.9616343515, 0.107, -25.2811599749, 0.059, 0.197, 0.632
2157-375,   5, 14.0, 2014.53, 2005.36, 2019.32, 330.0706935898, 0.165, -37.2825138505, 0.413, 0.564, 1.433
2158+029,   5, 24.2, 2013.30, 1995.54, 2019.72, 330.3646195293, 0.097,  +3.2042118381, 0.070, 0.122, 0.255
2158-167,  10, 15.2, 2016.87, 2004.33, 2019.53, 330.2286620328, 0.050, -16.5424174918, 0.078, 0.186, 0.296
2159+505,   6, 23.6, 2008.73, 1994.61, 2018.23, 330.4314051648, 0.114, +50.8156636246, 0.107, 0.234, 0.243
2159+833,   5, 22.5, 2013.63, 1997.66, 2020.20, 329.2388212558, 2.841, +83.6207561642, 0.204, 0.316, 0.254
2159-090,   3,  1.0, 2019.55, 2019.08, 2020.05, 330.6549001076, 0.068,  -8.7937651235, 0.190, 0.136, 0.347
2200-238,   5, 21.1, 2009.25, 1997.50, 2018.58, 330.7333312840, 0.092, -23.5861794371, 0.147, 0.150, 0.361
2200-617,   3,  1.8, 2018.42, 2017.76, 2019.60, 330.9984914089, 0.856, -61.5061141544, 0.516, 0.127, 0.174
2201+044,   5, 12.4, 2015.71, 2007.49, 2019.85, 331.0735515190, 0.105,  +4.6672284805, 0.203, 0.106, 0.229
2201+098,   4, 24.7, 2011.98, 1995.54, 2020.26, 330.8789691363, 0.064, +10.1284963408, 0.120, 0.174, 0.307
2201+171,  23, 25.5, 2015.75, 1996.01, 2021.48, 330.8620570096, 0.025, +17.4300688584, 0.035, 0.146, 0.149
2201+315,1026, 37.7, 2003.96, 1983.43, 2021.11, 330.8123991004, 0.009, +31.7606305557, 0.011, 0.258, 0.306
2201+676,   5, 23.9, 2011.47, 1995.30, 2019.19, 330.8025945271, 0.114, +67.8465760167, 0.088, 0.229, 0.250
2202+363,   5, 22.8, 2013.43, 1996.44, 2019.20, 331.0879187542, 0.096, +36.5436363950, 0.072, 0.191, 0.309
2202+716,   4,  4.9, 2017.44, 2014.44, 2019.32, 330.8769447983, 0.539, +71.8523706178, 0.039, 0.435, 0.197
2202-065,   4,  5.0, 2017.41, 2014.42, 2019.44, 331.1861743956, 0.113,  -6.2676077699, 0.508, 0.270, 0.621
2203+292,   7, 12.7, 2013.27, 2005.52, 2018.27, 331.4437765234, 0.120, +29.4486478614, 0.105, 0.154, 0.269
2203-188,   8, 22.0, 2011.31, 1997.50, 2019.53, 331.5434078000, 6.141, -18.5940909487, 8.505, 3.232, 3.958
2203-215,   5, 15.1, 2014.86, 2004.35, 2019.41, 331.6724259698, 0.152, -21.3279205712, 0.184, 0.247, 0.633
2204-007,   5,  9.0, 2016.36, 2010.48, 2019.44, 331.6803442010, 0.125,  -0.5173597925, 0.165, 0.152, 0.290
2204-540, 100, 33.5, 2011.01, 1987.44, 2020.96, 331.9322220503, 0.038, -53.7760611019, 0.039, 0.204, 0.397
2205+166,  27, 24.9, 2011.53, 1996.01, 2020.89, 331.9702736392, 0.042, +16.8716154190, 0.067, 0.467, 0.909
2205+743,   5, 11.8, 2015.27, 2007.49, 2019.32, 331.4474539525, 0.257, +74.6058488309, 0.051, 0.165, 0.138
2205-002,   2,  0.6, 2019.14, 2018.84, 2019.44, 331.9801962970, 0.006,  -0.0375239246, 0.182, 0.227, 0.520
2205-636,   1,  0.0, 2003.60, 2003.60, 2003.60, 332.1968400581, 0.000, -63.4298578506, 0.000, 0.479, 0.789
2206+178,   4,  5.2, 2017.54, 2015.06, 2020.26, 332.1007934628, 0.270, +18.1407898086, 0.516, 0.363, 0.715
2206+650,   6, 23.9, 2012.80, 1995.30, 2019.20, 332.0129587240, 0.089, +65.3274410895, 0.098, 0.416, 0.389
2206-237,   4,  1.8, 2019.35, 2018.58, 2020.36, 332.3340118454, 6.706, -23.5316385306,21.392, 3.080, 5.792
2207+087,   5, 12.8, 2015.67, 2007.03, 2019.85, 332.5252088943, 0.125,  +8.9582106295, 0.379, 0.209, 0.370
2207+356,   8, 22.8, 2014.21, 1996.44, 2019.25, 332.4388930736, 0.021, +35.9336472202, 0.067, 0.121, 0.253
2207+374,   7, 22.9, 2013.83, 1996.44, 2019.37, 332.3392711509, 0.153, +37.7050630355, 0.214, 0.201, 0.256
2207+517,   4, 23.6, 2011.15, 1994.61, 2018.23, 332.3395288024, 0.056, +51.9671761166, 0.086, 0.173, 0.198
2207+741,   5, 13.9, 2014.89, 2005.52, 2019.38, 332.0998109718, 0.259, +74.3939825845, 0.133, 0.183, 0.226
2208+199,   5, 12.8, 2013.96, 2005.52, 2018.33, 332.7152185107, 0.035, +20.2233486516, 0.072, 0.093, 0.165
2208-137,  65, 12.8, 2014.07, 2008.70, 2021.48, 332.8504143894, 0.028, -13.4693677435, 0.049, 0.416, 0.431
2208-373,   5, 14.9, 2014.85, 2004.40, 2019.32, 332.9605254299, 0.132, -37.1180498504, 0.451, 0.613, 1.519
2209+080,   5, 14.4, 2015.36, 2005.42, 2019.85, 333.0066218286, 0.329,  +8.3212516404, 1.403, 0.096, 0.202
2209+184,   5, 14.7, 2015.23, 2005.55, 2020.26, 332.9745370494, 0.070, +18.6971838764, 0.096, 0.121, 0.266
2209+236, 534, 30.5, 2010.95, 1990.83, 2021.29, 333.0248596281, 0.009, +23.9279288371, 0.007, 0.163, 0.193
2209+328,   5, 22.8, 2013.24, 1996.37, 2019.20, 333.0332387203, 0.075, +33.1429221563, 0.120, 0.235, 0.325
2209-108,   5,  1.9, 2018.82, 2017.61, 2019.53, 333.0837296960, 0.061, -10.6271628728, 0.065, 0.205, 0.311
2209-255,   5,  5.0, 2017.54, 2014.42, 2019.41, 333.0863191934, 0.266, -25.3079077997, 0.640, 0.593, 1.443
2210+016,   4,  4.6, 2017.85, 2015.21, 2019.85, 333.1582227532, 2.365,  +1.8808862646, 1.357, 0.496, 0.626
2210+065,   4, 23.2, 2011.77, 1995.54, 2018.73, 333.2118303877, 0.071,  +6.7690946794, 0.316, 0.089, 0.184
2210+085,   1,  0.0, 2020.64, 2020.64, 2020.64, 333.3405674326, 0.000,  +8.7916603081, 0.000, 0.331, 0.559
2210+277,   5, 12.3, 2015.39, 2007.03, 2019.32, 333.1629296015, 0.137, +27.9940138258, 0.104, 0.164, 0.382
2210+361,   5, 13.8, 2014.70, 2005.52, 2019.30, 333.2925931129, 0.131, +36.3986621141, 0.155, 0.234, 0.311
2210-104,   3,  1.3, 2019.66, 2019.08, 2020.36, 333.3109261517, 0.282, -10.1931088891, 0.413, 0.621, 2.144
2210-257,  43, 33.3, 2007.54, 1988.03, 2021.28, 333.2604082626, 0.058, -25.4916890547, 0.076, 0.445, 0.566
2211+069,   5, 24.3, 2013.41, 1995.54, 2019.88, 333.5369232946, 0.031,  +7.1951089502, 0.189, 0.095, 0.208
2211+289,   4,  1.7, 2018.57, 2017.59, 2019.32, 333.3257262690, 0.317, +29.1703107909, 0.787, 1.057, 1.550
2211+374,   2,  0.3, 2019.13, 2018.97, 2019.30, 333.5237285416, 0.071, +37.6525545214, 0.143, 0.119, 0.171
2211-132,   7,  2.0, 2018.86, 2017.61, 2019.63, 333.6107635899, 0.058, -12.9617999398, 0.060, 0.216, 0.234
2211-256,   5, 13.9, 2014.41, 2005.55, 2019.41, 333.6933426518, 0.287, -25.3544654713, 1.375, 0.301, 0.686
2211-388,  10, 26.9, 2006.13, 1992.40, 2019.32, 333.6607067096, 0.678, -38.5958353453, 1.774, 1.964, 3.476
2212-299,   8, 22.0, 2015.82, 1997.66, 2019.65, 333.8168107199, 0.162, -29.7398142505, 0.290, 0.292, 0.884
2214+241,  11, 25.0, 2015.05, 1996.37, 2021.42, 334.2534215833, 0.027, +24.3627662070, 0.064, 0.112, 0.147
2214+307,   4, 22.9, 2012.06, 1996.37, 2019.30, 334.1779600674, 0.090, +31.0431567420, 0.078, 0.119, 0.166
2214+350, 692, 26.4, 2014.97, 1995.09, 2021.44, 334.0833745738, 0.007, +35.3039388828, 0.009, 0.178, 0.221
2214-151,   5,  1.1, 2019.09, 2018.56, 2019.63, 334.2144703819, 0.066, -14.8711688077, 0.077, 0.210, 0.233
2214-192,   5, 15.2, 2014.74, 2004.35, 2019.53, 334.2590237879, 0.104, -19.0343958011, 0.507, 0.245, 0.540
2215+006,   5,  3.8, 2018.28, 2016.11, 2019.88, 334.5278207394, 0.105,  +0.8732278058, 0.094, 0.138, 0.326
2215+020,  18, 25.5, 2014.45, 1995.54, 2021.04, 334.4509914141, 0.055,  +2.3363088784, 0.045, 0.473, 0.327
2215+150, 266, 15.9, 2016.27, 2005.52, 2021.45, 334.5454745944, 0.008, +15.3432548522, 0.009, 0.120, 0.111
2215+316,   4, 22.9, 2012.06, 1996.37, 2019.30, 334.3232350490, 0.182, +31.9472211057, 0.179, 0.107, 0.170
2215-508,   3,  0.7, 2004.03, 2003.68, 2004.36, 334.5792711910, 6.811, -50.6449258660, 3.041, 6.530, 2.408
2216+178,  14, 23.7, 2010.84, 1996.01, 2019.67, 334.8087186428, 0.064, +18.1098835267, 0.048, 0.282, 0.418
2216-007,   5,  6.5, 2017.18, 2012.93, 2019.44, 334.6528565188,52.680,  -0.4814092521,63.471, 2.359, 3.093
2216-038, 487, 40.0, 1992.35, 1981.46, 2021.45, 334.7168238448, 0.016,  -3.5935776007, 0.032, 0.413, 0.826
2216-126,   6,  1.6, 2018.92, 2018.06, 2019.63, 334.7811997134, 0.126, -12.3610713054, 0.091, 0.197, 0.186
2216-275,   5, 12.5, 2015.39, 2006.96, 2019.41, 334.8971676697, 0.074, -27.3175818631, 0.206, 0.266, 0.635
2217+210,   4,  4.1, 2017.50, 2015.21, 2019.32, 334.9340640259, 0.050, +21.3481071793, 0.247, 0.129, 0.248
2217+214,   5, 13.8, 2014.31, 2005.55, 2019.32, 334.9105066858, 0.147, +21.6868222148, 0.146, 0.442, 0.633
2217+259,   5, 23.0, 2013.29, 1996.37, 2019.38, 334.9572548095, 0.031, +26.2244295838, 0.272, 0.127, 0.319
2217-011,   5, 12.5, 2015.36, 2007.03, 2019.51, 334.9470102347, 0.074,  -0.8590433074, 0.155, 0.155, 0.349
2218+110,   2,  0.2, 2019.83, 2019.75, 2019.90, 335.3298306905, 0.252, +11.2949848846, 0.133, 0.622, 1.462
2219-340,   5,  4.2, 2017.89, 2015.21, 2019.38, 335.5357482660, 5.122, -33.7657789825, 9.586, 8.190,24.252
2220+083,   1,  0.0, 2020.64, 2020.64, 2020.64, 335.8375590293, 0.000,  +8.6483725776, 0.000, 0.221, 0.416
2220+119,   5, 23.5, 2012.99, 1995.54, 2019.07, 335.7207875669, 0.024, +12.2305024135, 0.056, 0.084, 0.176
2220+134,   5, 13.6, 2014.98, 2005.52, 2019.07, 335.6881800096, 0.053, +13.7484576751, 0.061, 0.099, 0.215
2220-119,  10, 14.3, 2016.88, 2005.36, 2019.63, 335.7333543925, 0.083, -11.7406600268, 0.101, 0.188, 0.273
2220-163,  10,  4.6, 2018.39, 2015.06, 2019.63, 335.9215529432, 0.107, -16.1181035890, 0.133, 0.205, 0.426
2220-318,   7, 10.3, 2015.45, 2009.06, 2019.38, 335.8401319631, 0.137, -31.6172525078, 0.128, 0.231, 0.555
2220-351,  89, 16.3, 2015.47, 2004.60, 2020.88, 335.7747106536, 0.039, -34.9297716538, 0.086, 0.284, 0.711
2221+625,   5, 14.8, 2013.29, 2004.35, 2019.20, 335.8254025720, 0.275, +62.8260569842, 0.220, 0.518, 0.470
2221-116,   6,  6.0, 2018.15, 2014.01, 2020.05, 336.0331778709, 0.100, -11.4391963464, 0.144, 0.240, 0.374
2221-387,   5,  9.5, 2016.51, 2009.92, 2019.38, 336.1831723186, 0.410, -38.5258419310, 0.461, 0.542, 1.214
2222+600,   6, 16.8, 2014.47, 2002.37, 2019.20, 336.1542684097, 2.196, +60.2709988153, 0.560, 1.793, 2.328
2223+210,   6, 22.3, 2005.91, 1996.01, 2018.35, 336.4085296491, 0.120, +21.3017819730, 0.066, 0.101, 0.146
2223-114,   6,  5.7, 2016.41, 2014.01, 2019.72, 336.4321599734, 0.112, -11.2279716856, 0.261, 0.324, 0.775
2224+006,   4, 23.3, 2011.80, 1995.54, 2018.84, 336.6939042213, 0.065,  +0.8698142896, 0.231, 0.079, 0.170
2224+036,   4,  2.2, 2018.84, 2017.68, 2019.88, 336.7717930809, 0.043,  +3.9325763529, 0.194, 0.154, 0.305
2224-308,   1,  0.0, 2011.15, 2011.15, 2011.15, 336.9508601190, 0.000, -30.5556251295, 0.000, 3.833, 8.134
2224-793,   4,  1.9, 2018.38, 2017.70, 2019.60, 337.3272501111, 0.364, -79.1190336351, 0.110, 0.209, 0.243
2225+247,   4,  7.3, 2016.75, 2012.11, 2019.38, 337.0064237934, 0.154, +25.0508445836, 0.187, 0.173, 0.324
2225-694,   5,  2.0, 2018.62, 2017.76, 2019.72, 337.2507367538, 0.794, -69.1750758928, 0.186, 0.172, 0.262
2226+440,   4, 22.8, 2012.08, 1996.61, 2019.38, 337.2102638105, 0.154, +44.3190117645, 0.137, 0.179, 0.214
2226+772,   4,  4.8, 2017.27, 2014.61, 2019.38, 336.8400937770, 0.447, +77.5553434717, 0.299, 0.264, 0.286
2226-081,   5,  5.1, 2017.88, 2014.60, 2019.72, 337.2191981899, 0.056,  -7.8962895384, 0.191, 0.104, 0.234
2226-634,   1,  0.0, 2013.64, 2013.64, 2013.64, 337.5430742478, 0.000, -63.1786925056, 0.000, 4.519, 3.229
2227+009,   5, 15.5, 2015.15, 2004.33, 2019.88, 337.4658413175, 0.028,  +1.2490902524, 0.159, 0.108, 0.230
2227-088, 736, 34.3, 2015.21, 1987.22, 2021.47, 337.4170180534, 0.016,  -8.5484543128, 0.019, 0.134, 0.166
2227-136,   9, 14.2, 2016.92, 2005.52, 2019.72, 337.5637753685, 0.060, -13.4285844262, 0.094, 0.112, 0.178
2227-399,  17, 30.1, 2011.14, 1990.74, 2020.89, 337.6678274162, 0.133, -39.7144631161, 0.319, 0.356, 0.829
2227-445,   8,  9.1, 2017.53, 2010.48, 2019.60, 337.7351788112, 0.189, -44.2749699801, 0.320, 0.380, 0.668
2228-146,   6, 14.5, 2016.05, 2005.52, 2020.05, 337.9151093489, 0.048, -14.3730478171, 0.156, 0.131, 0.312
2229+591,   3,  1.2, 2018.92, 2018.27, 2019.51, 337.8211479174, 0.198, +59.3669020112, 0.090, 0.120, 0.136
2229+695, 902, 32.8, 2014.95, 1988.71, 2021.47, 337.6519571837, 0.022, +69.7744658137, 0.003, 0.086, 0.086
2229-099,   6,  2.4, 2018.62, 2017.41, 2019.85, 337.9926541934, 0.161,  -9.7332925184, 0.473, 0.846, 2.390
2229-172,   8, 22.1, 2014.38, 1997.50, 2019.63, 338.0940189993, 0.090, -16.9838588597, 0.143, 0.533, 0.516
2230+625,   1,  0.0, 2020.36, 2020.36, 2020.36, 338.0952640581, 0.000, +62.8267992027, 0.000, 2.826, 2.957
2231+098,   5, 23.5, 2013.01, 1995.54, 2019.07, 338.4935429561, 0.059, +10.1478104607, 0.107, 0.099, 0.194
2231+425,   4, 23.0, 2012.05, 1996.44, 2019.41, 338.3850269823, 0.105, +42.7610899443, 0.094, 0.132, 0.170
2231-127,   3,  1.2, 2019.80, 2019.19, 2020.36, 338.4789437101, 0.983, -12.5095366915, 1.557, 1.278, 5.053
2232-211,   6, 21.9, 2010.87, 1997.50, 2019.44, 338.7393345388, 0.080, -20.9175659394, 0.106, 0.153, 0.345
2232-488, 210, 30.3, 2012.61, 1990.74, 2021.04, 338.8051524250, 0.023, -48.5996651356, 0.017, 0.210, 0.270
2233+340,   4,  4.1, 2017.51, 2015.21, 2019.32, 338.9808690353, 0.235, +34.3102702511, 0.154, 0.501, 0.676
2233-043,   3,  1.0, 2019.76, 2019.19, 2020.23, 339.0698929794, 0.045,  -4.1054631545, 0.054, 0.085, 0.209
2233-148,  17, 29.7, 2006.15, 1988.04, 2017.78, 339.1420297929, 0.051, -14.5561638031, 0.082, 0.553, 0.615
2233-173,   5, 22.2, 2014.15, 1997.50, 2019.72, 339.0396781916, 0.087, -17.1061036200, 0.093, 0.124, 0.276
2233-186,   4, 12.7, 2013.76, 2006.96, 2019.63, 338.9840434110, 0.148, -18.4368210484, 0.394, 0.329, 0.835
2233-234,   6, 13.1, 2014.53, 2005.55, 2018.67, 339.1093279555, 0.127, -23.1573880882, 0.125, 0.148, 0.366
2234+282,2395, 37.2, 1998.16, 1984.07, 2021.29, 339.0936285182, 0.009, +28.4826147821, 0.012, 0.243, 0.311
2234+420,   4, 12.4, 2014.70, 2007.03, 2019.41, 339.2675404382, 0.143, +42.2800730164, 0.142, 0.140, 0.180
2234-253,   5, 13.9, 2015.12, 2005.52, 2019.44, 339.3264812947, 0.118, -25.1090328193, 0.267, 0.246, 0.584
2235+071,   5, 14.4, 2015.41, 2005.52, 2019.95, 339.5433155047, 0.084,  +7.4038849303, 0.168, 0.125, 0.257
2235+275,   4, 13.8, 2014.63, 2005.55, 2019.38, 339.5536401056, 0.075, +27.8313259600, 0.080, 0.122, 0.220
2235+731,  89, 22.8, 2001.75, 1995.30, 2018.05, 339.1608208602, 0.117, +73.3812950966, 0.036, 0.380, 0.453
2236+124,   4, 22.2, 2006.21, 1996.01, 2018.23, 339.6441868182, 0.037, +12.7141061918, 0.031, 0.228, 0.396
2236+678,   9, 11.6, 2013.34, 2006.96, 2018.57, 339.5626217404, 0.285, +68.0832671942, 0.173, 0.405, 0.240
2236-221,   5, 13.9, 2014.65, 2005.52, 2019.44, 339.8488202841, 0.119, -21.8876217890, 0.395, 0.238, 0.574
2236-572,  76, 16.6, 2014.59, 2004.60, 2021.23, 339.8003162613, 0.037, -57.0168998585, 0.031, 0.200, 0.291
2237+121,   3,  3.5, 2017.62, 2015.54, 2019.07, 339.8831829463, 0.170, +12.3734493960, 0.188, 0.173, 0.400
2237-088,   6,  2.4, 2018.72, 2017.47, 2019.85, 340.0558693379, 0.111,  -8.6079860058, 0.241, 0.285, 0.465
2237-110,   7,  2.3, 2019.09, 2017.61, 2019.88, 340.1048577676, 0.079, -10.7394277234, 0.110, 0.213, 0.212
2237-124,   4,  1.1, 2019.65, 2019.20, 2020.29, 340.1079236940, 0.111, -12.1591684504, 0.250, 0.206, 0.282
2238+410,   2, 18.8, 2005.82, 1996.44, 2015.21, 340.2800217878, 0.018, +41.3365603643, 0.237, 0.144, 0.272
2238+512,   5, 24.9, 2009.23, 1994.61, 2019.51, 340.0828270787, 0.123, +51.5532764198, 0.115, 0.140, 0.171
2238-362,   5, 10.1, 2016.40, 2009.31, 2019.41, 340.4512976026, 0.146, -35.9966055718, 0.354, 0.192, 0.583
2239+096,  44, 24.6, 2015.82, 1995.54, 2020.09, 340.4571554641, 0.035,  +9.8979014151, 0.025, 0.185, 0.156
2239+296,   3,  4.2, 2017.66, 2015.21, 2019.38, 340.5631299702, 0.090, +29.9286441565, 0.095, 0.133, 0.198
2239-631,   7, 15.0, 2008.10, 2004.60, 2019.60, 340.7826636804, 0.272, -62.8492562853, 0.157, 0.631, 1.158
2240+174,   2,  0.2, 2019.83, 2019.75, 2019.90, 340.6998156878, 0.156, +17.6956010337, 0.032, 0.341, 0.735
2240-064,   5,  6.4, 2017.69, 2013.47, 2019.88, 340.7865031696, 0.074,  -6.1507132572, 0.327, 0.195, 0.511
2240-260,   5, 21.2, 2009.21, 1997.50, 2018.72, 340.8600366221, 0.044, -25.7418576326, 0.068, 0.111, 0.254
2241+406,   4, 23.0, 2012.29, 1996.44, 2019.41, 341.0530464255, 0.103, +40.9537834134, 0.029, 0.100, 0.122
2242+031,   5, 24.4, 2013.43, 1995.54, 2019.95, 341.3678531193, 0.102,  +3.4024622916, 0.098, 0.098, 0.198
2242+257,   4, 13.9, 2014.60, 2005.55, 2019.41, 341.1464468955, 0.061, +26.0057505492, 0.108, 0.164, 0.223
2242+821,   5,  2.6, 2018.67, 2017.62, 2020.20, 340.6818260239, 4.523, +82.4130595495, 0.427, 0.562, 0.477
2242-068,   3,  1.1, 2019.79, 2019.20, 2020.29, 341.4007433405, 0.034,  -6.5459671744, 0.059, 0.178, 0.367
2243+047,  45, 24.4, 2011.75, 1995.54, 2019.94, 341.4735588023, 0.026,  +5.0158228401, 0.063, 0.256, 0.520
2243-032,   3,  0.8, 2019.77, 2019.30, 2020.05, 341.5470459020, 0.426,  -3.0104693167, 0.433, 0.349, 0.590
2243-081,   6, 14.4, 2015.78, 2005.52, 2019.95, 341.4541825030, 0.078,  -7.9220505429, 0.105, 0.150, 0.388
2243-123,1120, 39.9, 2004.50, 1981.46, 2021.40, 341.5759665492, 0.011, -12.1142437532, 0.033, 0.317, 0.593
2243-563,   8,  2.3, 2018.52, 2017.64, 2019.91, 341.5699692300, 0.172, -56.1294458629, 0.278, 0.495, 0.680
2244-002,   4,  4.9, 2017.90, 2015.06, 2019.95, 341.8758166571, 0.067,  +0.0017951465, 0.162, 0.076, 0.175
2244-372, 100, 18.3, 2013.66, 2003.10, 2021.38, 341.7663221989, 0.035, -36.9628622414, 0.054, 0.332, 0.492
2245+029,   5, 24.4, 2013.44, 1995.54, 2019.95, 341.9945085784, 0.076,  +3.1784315673, 0.193, 0.091, 0.200
2245+471,   4, 15.1, 2014.23, 2004.35, 2019.41, 341.9659038505, 0.089, +47.3854911943, 0.116, 0.171, 0.238
2245-059,   5,  5.9, 2017.84, 2014.01, 2019.95, 342.0003356962, 0.110,  -5.6883938148, 0.253, 0.207, 0.515
2245-091,   9, 14.4, 2016.73, 2005.52, 2019.95, 341.9674716879, 0.079,  -8.8394662394, 0.109, 0.269, 0.290
2245-128,   7,  7.4, 2017.39, 2011.78, 2019.22, 341.9693376342, 0.050, -12.6221449083, 0.041, 0.170, 0.167
2245-328, 104, 33.2, 2011.18, 1988.12, 2021.32, 342.1611905922, 0.041, -32.5978300528, 0.057, 0.384, 0.693
2246+208,   5, 22.4, 2003.69, 1996.01, 2018.42, 342.2523612908, 0.052, +21.1174543143, 0.142, 0.138, 0.270
2246+370,   4, 22.9, 2012.90, 1996.44, 2019.32, 342.1579603870, 0.053, +37.3034619770, 0.093, 0.140, 0.221
2246-309,   5, 15.1, 2014.88, 2004.33, 2019.41, 342.3293411593, 0.159, -30.6535090026, 0.193, 0.210, 0.455
2247+113,   4, 16.7, 2013.53, 2002.37, 2019.08, 342.4774416213, 0.203, +11.6085682200, 0.142, 0.117, 0.244
2247+132,   5, 23.1, 2008.79, 1996.01, 2019.08, 342.4372813441, 1.770, +13.5192998516, 1.614, 0.262, 0.306
2247+140,   3,  0.8, 2018.78, 2018.27, 2019.08, 342.6056061805, 2.135, +14.3311354311, 2.431, 2.147, 2.539
2247-131,   7,  5.3, 2018.35, 2014.42, 2019.72, 342.4983853109, 0.080, -12.8546734471, 0.048, 0.188, 0.165
2247-283,   5, 12.5, 2015.46, 2006.96, 2019.44, 342.6853849251, 0.062, -28.1109248727, 0.252, 0.101, 0.237
2248+555,   4, 23.7, 2011.15, 1994.61, 2018.27, 342.6785459541, 0.095, +55.8373837292, 0.126, 0.120, 0.139
2249+402,   3,  4.3, 2017.53, 2015.06, 2019.41, 342.9990473524, 0.106, +40.5161565814, 0.087, 0.241, 0.308
2249-028,   4,  0.9, 2019.91, 2019.32, 2020.23, 342.9815646753, 0.098,  -2.5670835689, 0.142, 0.345, 0.958
2249-035,   4,  0.9, 2019.91, 2019.32, 2020.23, 343.0938771761, 0.089,  -3.2648203983, 0.366, 0.481, 1.153
2249-204,   4,  1.8, 2020.11, 2018.87, 2020.69, 343.1393015078, 0.106, -20.1441095383, 0.230, 0.428, 0.502
